"original_row","filename","predicted_class","confidence","sign_name"
"539","00539.png","35","0.93348771","직진 지시"
"540","00540.png","8","0.94181144","제한속도 120km/h"
"541","00541.png","6","0.93233490","제한속도 80km/h 해제"
"542","00542.png","5","0.90942883","제한속도 80km/h"
"543","00543.png","12","0.91508210","우선도로"
"544","00544.png","4","0.93726760","제한속도 70km/h"
"545","00545.png","1","0.91747820","제한속도 30km/h"
"546","00546.png","1","0.92240638","제한속도 30km/h"
"547","00547.png","1","0.91470295","제한속도 30km/h"
"548","00548.png","12","0.90507305","우선도로"
"549","00549.png","12","0.83878362","우선도로"
"550","00550.png","2","0.58723611","제한속도 50km/h"
"551","00551.png","5","0.93004626","제한속도 80km/h"
"552","00552.png","9","0.93062717","추월 금지"
"553","00553.png","13","0.90491331","양보"
"554","00554.png","38","0.82407093","우측 통행"
"555","00555.png","4","0.92267329","제한속도 70km/h"
"556","00556.png","13","0.92112279","양보"
"557","00557.png","8","0.92871541","제한속도 120km/h"
"558","00558.png","13","0.91789484","양보"
"559","00559.png","24","0.98976505","우측 차로 폭 감소"
"560","00560.png","17","0.95432949","진입 금지"
"561","00561.png","10","0.89134997","3.5톤 초과 차량 추월 금지"
"562","00562.png","10","0.88573158","3.5톤 초과 차량 추월 금지"
"563","00563.png","18","0.96360874","일반 위험 주의"
"564","00564.png","12","0.88553226","우선도로"
"565","00565.png","20","0.29105526","우측 위험 굽은도로"
"566","00566.png","10","0.91238648","3.5톤 초과 차량 추월 금지"
"567","00567.png","10","0.87824512","3.5톤 초과 차량 추월 금지"
"568","00568.png","1","0.91636354","제한속도 30km/h"
"569","00569.png","23","0.88615066","미끄러운 도로"
"570","00570.png","3","0.91666144","제한속도 60km/h"
"571","00571.png","8","0.85283858","제한속도 120km/h"
"572","00572.png","41","0.96047443","추월 금지 해제"
"573","00573.png","6","0.96645802","제한속도 80km/h 해제"
"574","00574.png","13","0.91906798","양보"
"575","00575.png","33","0.95090723","우회전 지시"
"576","00576.png","3","0.93728501","제한속도 60km/h"
"577","00577.png","2","0.88392812","제한속도 50km/h"
"578","00578.png","13","0.91088367","양보"
"579","00579.png","0","0.91531688","제한속도 20km/h"
"580","00580.png","17","0.94536358","진입 금지"
"581","00581.png","10","0.90727180","3.5톤 초과 차량 추월 금지"
"582","00582.png","7","0.91865683","제한속도 100km/h"
"583","00583.png","1","0.91687161","제한속도 30km/h"
"584","00584.png","35","0.94381726","직진 지시"
"585","00585.png","10","0.90486860","3.5톤 초과 차량 추월 금지"
"586","00586.png","2","0.92059892","제한속도 50km/h"
"587","00587.png","30","0.97809237","빙판·눈길 주의"
"588","00588.png","5","0.93731171","제한속도 80km/h"
"589","00589.png","5","0.92049348","제한속도 80km/h"
"590","00590.png","35","0.93676782","직진 지시"
"591","00591.png","13","0.88438642","양보"
"592","00592.png","16","0.98057598","3.5톤 초과 차량 통행 금지"
"593","00593.png","17","0.95149171","진입 금지"
"594","00594.png","11","0.93155241","다음 교차로 우선권"
"595","00595.png","3","0.92326444","제한속도 60km/h"
"596","00596.png","4","0.92167526","제한속도 70km/h"
"597","00597.png","29","0.97729230","자전거 횡단 주의"
"598","00598.png","2","0.89302111","제한속도 50km/h"
"599","00599.png","26","0.95954347","신호등 주의"
"600","00600.png","2","0.91465956","제한속도 50km/h"
"601","00601.png","11","0.92870873","다음 교차로 우선권"
"602","00602.png","4","0.92148489","제한속도 70km/h"
"603","00603.png","19","0.98950166","좌측 위험 굽은도로"
"604","00604.png","3","0.95344049","제한속도 60km/h"
"605","00605.png","9","0.92584157","추월 금지"
"606","00606.png","7","0.91591847","제한속도 100km/h"
"607","00607.png","38","0.87775445","우측 통행"
"608","00608.png","28","0.93524885","어린이 보호"
"609","00609.png","9","0.91641337","추월 금지"
"610","00610.png","27","0.95572817","보행자 주의"
"611","00611.png","41","0.98207182","추월 금지 해제"
"612","00612.png","1","0.91658038","제한속도 30km/h"
"613","00613.png","29","0.97873497","자전거 횡단 주의"
"614","00614.png","11","0.93048769","다음 교차로 우선권"
"615","00615.png","10","0.89365184","3.5톤 초과 차량 추월 금지"
"616","00616.png","25","0.93793243","도로 공사"
"617","00617.png","1","0.91136956","제한속도 30km/h"
"618","00618.png","10","0.91822553","3.5톤 초과 차량 추월 금지"
"619","00619.png","38","0.89309305","우측 통행"
"620","00620.png","30","0.97263968","빙판·눈길 주의"
"621","00621.png","14","0.95040476","정지"
"622","00622.png","1","0.70181465","제한속도 30km/h"
"623","00623.png","12","0.91504049","우선도로"
"624","00624.png","7","0.93531281","제한속도 100km/h"
"625","00625.png","13","0.91101444","양보"
"626","00626.png","28","0.95486420","어린이 보호"
"627","00627.png","8","0.93380463","제한속도 120km/h"
"628","00628.png","2","0.91040784","제한속도 50km/h"
"629","00629.png","17","0.95278478","진입 금지"
"630","00630.png","5","0.93417037","제한속도 80km/h"
"631","00631.png","35","0.94524789","직진 지시"
"632","00632.png","25","0.94487023","도로 공사"
"633","00633.png","8","0.93898976","제한속도 120km/h"
"634","00634.png","4","0.92627442","제한속도 70km/h"
"635","00635.png","7","0.93311930","제한속도 100km/h"
"636","00636.png","16","0.98478264","3.5톤 초과 차량 통행 금지"
"637","00637.png","31","0.56851715","야생동물 출현 주의"
"638","00638.png","17","0.93751746","진입 금지"
"639","00639.png","9","0.93493843","추월 금지"
"640","00640.png","7","0.94007152","제한속도 100km/h"
"641","00641.png","8","0.92331564","제한속도 120km/h"
"642","00642.png","17","0.94546896","진입 금지"
"643","00643.png","11","0.93399471","다음 교차로 우선권"
"644","00644.png","2","0.91884094","제한속도 50km/h"
"645","00645.png","13","0.91604084","양보"
"646","00646.png","12","0.90196729","우선도로"
"647","00647.png","7","0.94796324","제한속도 100km/h"
"648","00648.png","1","0.88718694","제한속도 30km/h"
"649","00649.png","2","0.91839468","제한속도 50km/h"
"650","00650.png","32","0.98328477","모든 속도·추월 제한 해제"
"651","00651.png","17","0.94734240","진입 금지"
"652","00652.png","13","0.92069465","양보"
"653","00653.png","5","0.93229741","제한속도 80km/h"
"654","00654.png","12","0.93018520","우선도로"
"655","00655.png","11","0.92124003","다음 교차로 우선권"
"656","00656.png","29","0.96946633","자전거 횡단 주의"
"657","00657.png","13","0.92618036","양보"
"658","00658.png","13","0.87432700","양보"
"659","00659.png","10","0.86350763","3.5톤 초과 차량 추월 금지"
"660","00660.png","5","0.81300300","제한속도 80km/h"
"661","00661.png","13","0.86552858","양보"
"662","00662.png","2","0.91243023","제한속도 50km/h"
"663","00663.png","7","0.91231114","제한속도 100km/h"
"664","00664.png","13","0.89861465","양보"
"665","00665.png","10","0.90681469","3.5톤 초과 차량 추월 금지"
"666","00666.png","14","0.93678969","정지"
"667","00667.png","13","0.90892327","양보"
"668","00668.png","11","0.85924315","다음 교차로 우선권"
"669","00669.png","4","0.91254872","제한속도 70km/h"
"670","00670.png","15","0.92800713","모든 차량 통행 금지"
"671","00671.png","10","0.90270174","3.5톤 초과 차량 추월 금지"
"672","00672.png","36","0.96955520","직진 또는 우회전 지시"
"673","00673.png","35","0.93403536","직진 지시"
"674","00674.png","26","0.96040547","신호등 주의"
"675","00675.png","0","0.89990294","제한속도 20km/h"
"676","00676.png","25","0.92397946","도로 공사"
"677","00677.png","18","0.92660964","일반 위험 주의"
"678","00678.png","29","0.97006828","자전거 횡단 주의"
"679","00679.png","8","0.93360353","제한속도 120km/h"
"680","00680.png","13","0.91843414","양보"
"681","00681.png","14","0.95927262","정지"
"682","00682.png","33","0.79818302","우회전 지시"
"683","00683.png","12","0.92829084","우선도로"
"684","00684.png","35","0.93909848","직진 지시"
"685","00685.png","35","0.92813659","직진 지시"
"686","00686.png","14","0.93523496","정지"
"687","00687.png","25","0.90532339","도로 공사"
"688","00688.png","17","0.94455677","진입 금지"
"689","00689.png","34","0.97225475","좌회전 지시"
"690","00690.png","5","0.92043811","제한속도 80km/h"
"691","00691.png","4","0.92766148","제한속도 70km/h"
"692","00692.png","4","0.91770566","제한속도 70km/h"
"693","00693.png","13","0.93697321","양보"
"694","00694.png","29","0.97857398","자전거 횡단 주의"
"695","00695.png","4","0.93526906","제한속도 70km/h"
"696","00696.png","5","0.84363639","제한속도 80km/h"
"697","00697.png","8","0.94748890","제한속도 120km/h"
"698","00698.png","1","0.91339195","제한속도 30km/h"
"699","00699.png","2","0.89916879","제한속도 50km/h"
"700","00700.png","3","0.92348599","제한속도 60km/h"
"701","00701.png","4","0.93301427","제한속도 70km/h"
"702","00702.png","39","0.99055040","좌측 통행"
"703","00703.png","12","0.91497523","우선도로"
"704","00704.png","7","0.94415164","제한속도 100km/h"
"705","00705.png","16","0.98870033","3.5톤 초과 차량 통행 금지"
"706","00706.png","12","0.92905957","우선도로"
"707","00707.png","12","0.93251091","우선도로"
"708","00708.png","18","0.92886513","일반 위험 주의"
"709","00709.png","16","0.96828574","3.5톤 초과 차량 통행 금지"
"710","00710.png","2","0.81133544","제한속도 50km/h"
"711","00711.png","36","0.97940183","직진 또는 우회전 지시"
"712","00712.png","11","0.94418514","다음 교차로 우선권"
"713","00713.png","39","0.98722041","좌측 통행"
"714","00714.png","4","0.92036712","제한속도 70km/h"
"715","00715.png","6","0.95858544","제한속도 80km/h 해제"
"716","00716.png","2","0.87017512","제한속도 50km/h"
"717","00717.png","36","0.96936047","직진 또는 우회전 지시"
"718","00718.png","1","0.88280803","제한속도 30km/h"
"719","00719.png","5","0.92281264","제한속도 80km/h"
"720","00720.png","10","0.90531665","3.5톤 초과 차량 추월 금지"
"721","00721.png","13","0.87690568","양보"
"722","00722.png","5","0.92335963","제한속도 80km/h"
"723","00723.png","30","0.96098202","빙판·눈길 주의"
"724","00724.png","38","0.91766483","우측 통행"
"725","00725.png","13","0.92514390","양보"
"726","00726.png","14","0.91186529","정지"
"727","00727.png","11","0.79351288","다음 교차로 우선권"
"728","00728.png","11","0.94117814","다음 교차로 우선권"
"729","00729.png","35","0.94446951","직진 지시"
"730","00730.png","25","0.93334490","도로 공사"
"731","00731.png","2","0.74320680","제한속도 50km/h"
"732","00732.png","14","0.93398494","정지"
"733","00733.png","38","0.60458350","우측 통행"
"734","00734.png","15","0.93948871","모든 차량 통행 금지"
"735","00735.png","38","0.91993415","우측 통행"
"736","00736.png","39","0.99408025","좌측 통행"
"737","00737.png","38","0.90044588","우측 통행"
"738","00738.png","4","0.91875964","제한속도 70km/h"
"739","00739.png","1","0.88854653","제한속도 30km/h"
"740","00740.png","3","0.90786421","제한속도 60km/h"
"741","00741.png","1","0.88575608","제한속도 30km/h"
"742","00742.png","35","0.95571512","직진 지시"
"743","00743.png","17","0.93757081","진입 금지"
"744","00744.png","4","0.91320628","제한속도 70km/h"
"745","00745.png","17","0.95087814","진입 금지"
"746","00746.png","4","0.93113655","제한속도 70km/h"
"747","00747.png","2","0.91546679","제한속도 50km/h"
"748","00748.png","5","0.92330801","제한속도 80km/h"
"749","00749.png","30","0.98371947","빙판·눈길 주의"
"750","00750.png","10","0.90157235","3.5톤 초과 차량 추월 금지"
"751","00751.png","28","0.98617703","어린이 보호"
"752","00752.png","9","0.92535383","추월 금지"
"753","00753.png","28","0.97695708","어린이 보호"
"754","00754.png","22","0.94210589","노면 요철"
"755","00755.png","42","0.94760877","3.5톤 초과 차량 추월 금지 해제"
"756","00756.png","2","0.87925428","제한속도 50km/h"
"757","00757.png","12","0.94898587","우선도로"
"758","00758.png","3","0.91110468","제한속도 60km/h"
"759","00759.png","23","0.67552406","미끄러운 도로"
"760","00760.png","3","0.90641236","제한속도 60km/h"
"761","00761.png","13","0.89675218","양보"
"762","00762.png","10","0.92365777","3.5톤 초과 차량 추월 금지"
"763","00763.png","3","0.92050904","제한속도 60km/h"
"764","00764.png","12","0.90595102","우선도로"
"765","00765.png","4","0.92422235","제한속도 70km/h"
"766","00766.png","1","0.90190405","제한속도 30km/h"
"767","00767.png","5","0.93782318","제한속도 80km/h"
"768","00768.png","3","0.92101860","제한속도 60km/h"
"769","00769.png","9","0.89371467","추월 금지"
"770","00770.png","10","0.91838497","3.5톤 초과 차량 추월 금지"
"771","00771.png","4","0.92442858","제한속도 70km/h"
"772","00772.png","13","0.89939916","양보"
"773","00773.png","28","0.94959903","어린이 보호"
"774","00774.png","3","0.88854069","제한속도 60km/h"
"775","00775.png","4","0.91307855","제한속도 70km/h"
"776","00776.png","15","0.91704756","모든 차량 통행 금지"
"777","00777.png","15","0.92830360","모든 차량 통행 금지"
"778","00778.png","0","0.86159492","제한속도 20km/h"
