original_row,filename,predicted_class,confidence
931,00931.png,5,0.93201578
932,00932.png,5,0.89325446
933,00933.png,38,0.91889477
934,00934.png,1,0.91903007
935,00935.png,11,0.92630625
936,00936.png,31,0.94380820
937,00937.png,2,0.85267603
938,00938.png,42,0.94676900
939,00939.png,12,0.92256707
940,00940.png,35,0.94909751
941,00941.png,29,0.97418922
942,00942.png,38,0.84621799
943,00943.png,0,0.92679060
944,00944.png,38,0.90824294
945,00945.png,10,0.91871387
946,00946.png,13,0.91312844
947,00947.png,1,0.90293497
948,00948.png,34,0.95382017
949,00949.png,22,0.95504999
950,00950.png,12,0.92485493
951,00951.png,31,0.95125651
952,00952.png,15,0.94772440
953,00953.png,13,0.91873407
954,00954.png,31,0.94373453
955,00955.png,1,0.89403284
956,00956.png,42,0.90350085
957,00957.png,36,0.98823589
958,00958.png,7,0.92345011
959,00959.png,19,0.91191304
960,00960.png,27,0.98533916
961,00961.png,15,0.93256557
962,00962.png,12,0.92577630
963,00963.png,14,0.93501401
964,00964.png,10,0.92162645
965,00965.png,5,0.91961372
966,00966.png,32,0.96922517
967,00967.png,3,0.91941023
968,00968.png,7,0.92667270
969,00969.png,13,0.89824015
970,00970.png,12,0.91174567
971,00971.png,7,0.92927128
972,00972.png,13,0.91265863
973,00973.png,4,0.92086071
974,00974.png,10,0.89901412
975,00975.png,8,0.92982638
976,00976.png,23,0.96133637
977,00977.png,10,0.90986365
978,00978.png,39,0.99328339
979,00979.png,2,0.89866912
980,00980.png,13,0.90868163
981,00981.png,7,0.91037780
982,00982.png,1,0.90454525
983,00983.png,5,0.91821051
984,00984.png,31,0.92250377
985,00985.png,10,0.90407574
986,00986.png,5,0.93459243
987,00987.png,31,0.94982594
988,00988.png,7,0.95290548
989,00989.png,39,0.99250352
990,00990.png,0,0.93036962
991,00991.png,23,0.88884264
992,00992.png,7,0.92365116
993,00993.png,38,0.89334399
994,00994.png,35,0.94020873
995,00995.png,38,0.29814637
996,00996.png,25,0.94355154
997,00997.png,38,0.91176170
998,00998.png,9,0.92753595
999,00999.png,16,0.97539866
1000,01000.png,17,0.94147152
1001,01001.png,1,0.91315114
1002,01002.png,12,0.91003335
1003,01003.png,12,0.91272807
1004,01004.png,10,0.90848756
1005,01005.png,5,0.92183387
1006,01006.png,38,0.88553160
1007,01007.png,3,0.94314754
1008,01008.png,12,0.91443563
1009,01009.png,12,0.90562880
1010,01010.png,8,0.85357559
1011,01011.png,10,0.93013394
1012,01012.png,2,0.90214348
1013,01013.png,10,0.89226735
1014,01014.png,12,0.91372073
1015,01015.png,35,0.94863868
1016,01016.png,15,0.93718702
1017,01017.png,4,0.92115283
1018,01018.png,35,0.92096722
1019,01019.png,5,0.87585300
1020,01020.png,14,0.95396030
1021,01021.png,1,0.91848099
1022,01022.png,11,0.66340828
1023,01023.png,35,0.93415153
1024,01024.png,38,0.92496437
1025,01025.png,30,0.98222554
1026,01026.png,11,0.93941116
1027,01027.png,4,0.90678841
1028,01028.png,12,0.90888470
1029,01029.png,1,0.88503474
1030,01030.png,18,0.96418977
1031,01031.png,8,0.95395106
1032,01032.png,11,0.89947283
1033,01033.png,41,0.98397821
1034,01034.png,10,0.89390600
1035,01035.png,2,0.83706611
1036,01036.png,8,0.92078316
1037,01037.png,2,0.89445019
1038,01038.png,35,0.94265693
1039,01039.png,13,0.91572934
1040,01040.png,38,0.92726976
1041,01041.png,9,0.91793042
1042,01042.png,12,0.90581393
1043,01043.png,7,0.90701550
1044,01044.png,12,0.94401801
1045,01045.png,31,0.94584954
1046,01046.png,2,0.91430265
1047,01047.png,11,0.93053102
1048,01048.png,17,0.94731611
1049,01049.png,35,0.93382722
1050,01050.png,4,0.93155861
1051,01051.png,18,0.88536662
1052,01052.png,4,0.91953379
1053,01053.png,34,0.93287188
1054,01054.png,40,0.94225723
1055,01055.png,11,0.94158804
1056,01056.png,11,0.92949390
1057,01057.png,33,0.95823079
1058,01058.png,15,0.93154556
1059,01059.png,13,0.90661258
1060,01060.png,5,0.94001812
1061,01061.png,12,0.92381167
1062,01062.png,13,0.91373032
1063,01063.png,13,0.91429299
1064,01064.png,12,0.94574708
1065,01065.png,7,0.89573383
1066,01066.png,31,0.94553643
1067,01067.png,32,0.96605062
1068,01068.png,4,0.94415748
1069,01069.png,41,0.98148775
1070,01070.png,8,0.92055446
1071,01071.png,2,0.88487005
1072,01072.png,8,0.94320893
1073,01073.png,39,0.98415333
1074,01074.png,14,0.93834579
1075,01075.png,42,0.93841553
1076,01076.png,4,0.93393034
1077,01077.png,7,0.95246035
1078,01078.png,11,0.94101554
1079,01079.png,21,0.92882317
1080,01080.png,2,0.89770472
1081,01081.png,2,0.90700752
1082,01082.png,13,0.91758633
1083,01083.png,10,0.88985944
1084,01084.png,2,0.91053164
1085,01085.png,8,0.94058752
1086,01086.png,18,0.95452273
1087,01087.png,4,0.93714857
1088,01088.png,2,0.41548416
1089,01089.png,4,0.94343299
1090,01090.png,16,0.97124231
1091,01091.png,33,0.93940294
1092,01092.png,1,0.87414986
1093,01093.png,18,0.94767332
1094,01094.png,31,0.92231548
1095,01095.png,37,0.98522449
1096,01096.png,30,0.96756518
1097,01097.png,9,0.91136962
1098,01098.png,18,0.94502872
1099,01099.png,5,0.92628729
1100,01100.png,35,0.95666772
1101,01101.png,20,0.95355397
1102,01102.png,2,0.89169258
1103,01103.png,20,0.98270237
1104,01104.png,31,0.40956110
1105,01105.png,5,0.80940926
1106,01106.png,8,0.93711162
1107,01107.png,9,0.89758265
1108,01108.png,38,0.91949439
1109,01109.png,12,0.88279766
1110,01110.png,35,0.94129467
1111,01111.png,5,0.92824352
1112,01112.png,11,0.93761522
1113,01113.png,10,0.89168483
1114,01114.png,12,0.93961841
1115,01115.png,33,0.94157219
1116,01116.png,8,0.93040842
1117,01117.png,38,0.91488892
1118,01118.png,3,0.94134516
1119,01119.png,32,0.97400510
1120,01120.png,31,0.94416368
1121,01121.png,41,0.95849651
1122,01122.png,35,0.92234635
1123,01123.png,40,0.96302927
1124,01124.png,13,0.94803286
1125,01125.png,7,0.93373799
1126,01126.png,12,0.92264521
1127,01127.png,8,0.86395276
1128,01128.png,13,0.90318131
1129,01129.png,1,0.88372970
1130,01130.png,13,0.91433722
1131,01131.png,8,0.93655378
1132,01132.png,40,0.94311160
1133,01133.png,4,0.93595439
1134,01134.png,4,0.91919333
1135,01135.png,5,0.93161243
1136,01136.png,17,0.93432117
1137,01137.png,18,0.92173928
1138,01138.png,12,0.93512523
1139,01139.png,35,0.92039973
1140,01140.png,8,0.94760919
1141,01141.png,33,0.91172433
1142,01142.png,3,0.90878439
1143,01143.png,15,0.93059617
1144,01144.png,12,0.93114859
1145,01145.png,14,0.94934255
1146,01146.png,9,0.92904186
1147,01147.png,4,0.91895097
1148,01148.png,5,0.92528319
1149,01149.png,31,0.94660008
1150,01150.png,32,0.96129179
1151,01151.png,3,0.90289968
1152,01152.png,25,0.92293340
1153,01153.png,1,0.86533165
1154,01154.png,10,0.91090274
1155,01155.png,33,0.93452525
1156,01156.png,4,0.91891825
1157,01157.png,35,0.93974096
1158,01158.png,9,0.93360823
1159,01159.png,1,0.92420107
1160,01160.png,32,0.97419477
1161,01161.png,4,0.92969126
1162,01162.png,13,0.90424973
1163,01163.png,17,0.94650352
1164,01164.png,4,0.92697936
1165,01165.png,6,0.94877678
1166,01166.png,26,0.95157093
1167,01167.png,38,0.89241761
1168,01168.png,2,0.90870661
1169,01169.png,19,0.58833939
1170,01170.png,11,0.92271888
1171,01171.png,41,0.97688496
1172,01172.png,38,0.84715092
1173,01173.png,34,0.89428091
1174,01174.png,38,0.88449806
1175,01175.png,39,0.99461281
1176,01176.png,1,0.90876001
1177,01177.png,18,0.96167266
1178,01178.png,5,0.91738379
1179,01179.png,9,0.92514753
1180,01180.png,26,0.98718679
1181,01181.png,17,0.94475722
1182,01182.png,31,0.95277011
1183,01183.png,24,0.88716048
1184,01184.png,37,0.98630893
1185,01185.png,12,0.91953844
1186,01186.png,22,0.94040793
1187,01187.png,5,0.90149951
1188,01188.png,8,0.92630309
1189,01189.png,12,0.62092626
1190,01190.png,10,0.91196215
1191,01191.png,2,0.88298351
1192,01192.png,2,0.92608076
1193,01193.png,10,0.88754243
1194,01194.png,7,0.90503919
1195,01195.png,10,0.88533568
1196,01196.png,14,0.94640285
1197,01197.png,9,0.91648114
1198,01198.png,8,0.94850880
1199,01199.png,14,0.96409476
1200,01200.png,5,0.93584275
1201,01201.png,5,0.94651866
1202,01202.png,25,0.94155264
1203,01203.png,4,0.92016953
1204,01204.png,3,0.90374535
1205,01205.png,29,0.97729903
1206,01206.png,40,0.93104196
1207,01207.png,16,0.98008591
1208,01208.png,35,0.92990541
1209,01209.png,30,0.64325422
1210,01210.png,18,0.80406535
1211,01211.png,12,0.92402482
1212,01212.png,39,0.98170531
1213,01213.png,12,0.90952885
1214,01214.png,30,0.97683376
1215,01215.png,12,0.90761590
1216,01216.png,13,0.91452754
1217,01217.png,9,0.92972744
1218,01218.png,9,0.89567912
1219,01219.png,11,0.90310448
1220,01220.png,13,0.92022729
1221,01221.png,17,0.91322291
1222,01222.png,29,0.97201836
1223,01223.png,14,0.94636387
1224,01224.png,17,0.94161630
1225,01225.png,26,0.99042189
1226,01226.png,1,0.87994140
1227,01227.png,13,0.89250392
1228,01228.png,11,0.95088804
1229,01229.png,10,0.91510719
1230,01230.png,5,0.91437602
1231,01231.png,5,0.52765960
1232,01232.png,4,0.92093307
1233,01233.png,4,0.92880803
1234,01234.png,3,0.90415841
1235,01235.png,34,0.97463232
1236,01236.png,23,0.86317837
1237,01237.png,4,0.94198889
1238,01238.png,7,0.93673521
1239,01239.png,14,0.94716722
1240,01240.png,12,0.90189815
1241,01241.png,22,0.95543921
1242,01242.png,37,0.98566449
1243,01243.png,35,0.93641692
1244,01244.png,12,0.91749275
1245,01245.png,28,0.98451656
1246,01246.png,28,0.95296991
1247,01247.png,2,0.91196799
1248,01248.png,3,0.91824931
1249,01249.png,12,0.93638766
1250,01250.png,10,0.90254509
1251,01251.png,1,0.91057545
1252,01252.png,8,0.89422363
1253,01253.png,17,0.92827505
1254,01254.png,37,0.97393215
1255,01255.png,12,0.89951694
1256,01256.png,31,0.94789517
1257,01257.png,11,0.90800846
1258,01258.png,9,0.92210329
1259,01259.png,5,0.89262092
1260,01260.png,5,0.89746124
1261,01261.png,8,0.92815310
1262,01262.png,9,0.91807276
1263,01263.png,5,0.92584330
1264,01264.png,10,0.92360240
1265,01265.png,38,0.90743673
1266,01266.png,42,0.97570598
1267,01267.png,18,0.90355790
1268,01268.png,2,0.88697177
1269,01269.png,14,0.94173318
1270,01270.png,3,0.31230956
1271,01271.png,12,0.94873309
1272,01272.png,3,0.92097050
1273,01273.png,2,0.89545548
1274,01274.png,42,0.95398915
1275,01275.png,8,0.87776530
1276,01276.png,18,0.72737086
1277,01277.png,14,0.96315211
1278,01278.png,5,0.91988891
1279,01279.png,0,0.95845312
1280,01280.png,2,0.90269119
1281,01281.png,1,0.90977919
1282,01282.png,14,0.92316508
1283,01283.png,36,0.94260770
1284,01284.png,11,0.94164968
1285,01285.png,13,0.91066837
1286,01286.png,11,0.93625551
1287,01287.png,10,0.89689010
1288,01288.png,8,0.91936260
1289,01289.png,34,0.92031020
1290,01290.png,4,0.90924203
1291,01291.png,38,0.91286147
1292,01292.png,14,0.93740243
1293,01293.png,2,0.90261203
1294,01294.png,7,0.92388815
1295,01295.png,17,0.95152056
1296,01296.png,29,0.95655382
1297,01297.png,33,0.93385339
1298,01298.png,28,0.95953113
1299,01299.png,7,0.92756248
1300,01300.png,38,0.90725297
1301,01301.png,18,0.96366340
1302,01302.png,14,0.95158631
1303,01303.png,1,0.90732139
1304,01304.png,33,0.93901628
1305,01305.png,16,0.97602683
1306,01306.png,4,0.91123164
1307,01307.png,19,0.99732971
1308,01308.png,23,0.97402668
1309,01309.png,6,0.93610364
1310,01310.png,5,0.89983273
1311,01311.png,8,0.92579734
1312,01312.png,8,0.93753308
1313,01313.png,10,0.90766716
1314,01314.png,34,0.97669607
1315,01315.png,35,0.95149463
1316,01316.png,5,0.94193822
1317,01317.png,25,0.45167056
1318,01318.png,13,0.90308458
1319,01319.png,35,0.93731850
1320,01320.png,38,0.90266865
1321,01321.png,9,0.87929291
1322,01322.png,15,0.92800516
1323,01323.png,5,0.94196415
1324,01324.png,14,0.95152181
1325,01325.png,26,0.96940708
1326,01326.png,42,0.86464763
1327,01327.png,26,0.94063908
1328,01328.png,13,0.91742373
1329,01329.png,17,0.94985443
1330,01330.png,10,0.88054198
1331,01331.png,4,0.93084699
1332,01332.png,4,0.89603800
1333,01333.png,9,0.92008990
1334,01334.png,1,0.91275448
1335,01335.png,2,0.88267696
1336,01336.png,34,0.96114409
1337,01337.png,1,0.91087455
1338,01338.png,41,0.50966197
1339,01339.png,31,0.94036257
1340,01340.png,13,0.91513014
1341,01341.png,9,0.91928750
1342,01342.png,13,0.89192206
1343,01343.png,12,0.92132777
1344,01344.png,38,0.91367131
1345,01345.png,8,0.92798984
1346,01346.png,35,0.93283880
1347,01347.png,38,0.88635480
1348,01348.png,7,0.94647640
1349,01349.png,2,0.88733447
1350,01350.png,5,0.94445354
1351,01351.png,12,0.90714389
1352,01352.png,25,0.93530154
1353,01353.png,8,0.93311864
1354,01354.png,2,0.91376626
1355,01355.png,12,0.93457973
1356,01356.png,28,0.98660153
1357,01357.png,12,0.89921916
1358,01358.png,2,0.89066094
1359,01359.png,2,0.87573230
1360,01360.png,26,0.98928076
1361,01361.png,3,0.92854273
1362,01362.png,8,0.93715650
1363,01363.png,11,0.80208367
1364,01364.png,8,0.90164709
1365,01365.png,10,0.91045183
1366,01366.png,12,0.91150641
1367,01367.png,5,0.94041818
1368,01368.png,40,0.94132972
1369,01369.png,2,0.80939400
1370,01370.png,33,0.91640306
1371,01371.png,25,0.93899041
1372,01372.png,2,0.86366564
1373,01373.png,41,0.99210393
1374,01374.png,16,0.97315174
1375,01375.png,18,0.93742651
1376,01376.png,8,0.92977381
1377,01377.png,3,0.88952959
1378,01378.png,34,0.92268467
1379,01379.png,31,0.91031134
1380,01380.png,9,0.91563606
1381,01381.png,9,0.92989421
1382,01382.png,13,0.92521685
1383,01383.png,38,0.90947628
1384,01384.png,7,0.92638612
1385,01385.png,4,0.78103691
1386,01386.png,4,0.92044955
1387,01387.png,13,0.89920568
1388,01388.png,12,0.92426652
1389,01389.png,18,0.89192837
1390,01390.png,8,0.96803141
1391,01391.png,38,0.89376193
1392,01392.png,25,0.92274749
1393,01393.png,5,0.92344028
1394,01394.png,2,0.91064167
1395,01395.png,42,0.57850820
1396,01396.png,13,0.91844660
1397,01397.png,35,0.94075102
1398,01398.png,10,0.87839139
1399,01399.png,12,0.91111743
1400,01400.png,33,0.96547872
1401,01401.png,13,0.91142875
1402,01402.png,11,0.97610283
1403,01403.png,2,0.89531624
1404,01404.png,38,0.86314476
1405,01405.png,10,0.91330183
1406,01406.png,13,0.85744500
1407,01407.png,17,0.94212693
1408,01408.png,12,0.90818000
1409,01409.png,1,0.91327250
1410,01410.png,15,0.93847042
1411,01411.png,7,0.95877594
1412,01412.png,18,0.94939893
1413,01413.png,34,0.92878902
1414,01414.png,38,0.89542651
1415,01415.png,12,0.90602958
1416,01416.png,3,0.92799079
1417,01417.png,3,0.89446485
1418,01418.png,4,0.92588675
1419,01419.png,12,0.90184224
1420,01420.png,12,0.91646898
1421,01421.png,10,0.92736655
1422,01422.png,11,0.80427969
1423,01423.png,14,0.92488450
1424,01424.png,12,0.89639628
1425,01425.png,14,0.96061069
1426,01426.png,10,0.91575533
1427,01427.png,4,0.92357153
1428,01428.png,17,0.94553846
1429,01429.png,7,0.92950571
1430,01430.png,13,0.90506613
1431,01431.png,27,0.92885154
1432,01432.png,17,0.95525998
1433,01433.png,8,0.94518161
1434,01434.png,23,0.56249315
1435,01435.png,18,0.94585079
1436,01436.png,11,0.93973219
1437,01437.png,38,0.91027969
1438,01438.png,10,0.88046360
1439,01439.png,10,0.90628880
1440,01440.png,5,0.95727420
1441,01441.png,25,0.92395145
1442,01442.png,18,0.93999398
1443,01443.png,4,0.92413265
1444,01444.png,11,0.93073374
1445,01445.png,31,0.93259001
1446,01446.png,12,0.92117029
1447,01447.png,1,0.90107208
1448,01448.png,8,0.91677272
1449,01449.png,12,0.94536537
1450,01450.png,35,0.95068997
1451,01451.png,11,0.92844796
1452,01452.png,5,0.94203544
1453,01453.png,4,0.93775088
1454,01454.png,2,0.90265715
1455,01455.png,18,0.93855989
1456,01456.png,38,0.92605078
1457,01457.png,5,0.96179682
1458,01458.png,38,0.89579070
1459,01459.png,13,0.91119593
1460,01460.png,10,0.91027004
1461,01461.png,3,0.92391074
1462,01462.png,42,0.87238705
1463,01463.png,34,0.95345712
1464,01464.png,31,0.95632857
1465,01465.png,26,0.94605058
1466,01466.png,8,0.93744737
1467,01467.png,5,0.94954360
1468,01468.png,7,0.93126750
1469,01469.png,19,0.96912026
1470,01470.png,15,0.93860990
1471,01471.png,2,0.90289056
1472,01472.png,3,0.91973525
1473,01473.png,10,0.88787919
1474,01474.png,13,0.90448624
1475,01475.png,18,0.41746750
1476,01476.png,2,0.91144353
1477,01477.png,35,0.72330350
1478,01478.png,4,0.91211665
1479,01479.png,31,0.94362348
1480,01480.png,25,0.91617858
1481,01481.png,13,0.91292900
1482,01482.png,1,0.90602535
1483,01483.png,2,0.88542879
1484,01484.png,8,0.93020344
1485,01485.png,12,0.95796156
1486,01486.png,2,0.89212501
1487,01487.png,32,0.96963578
1488,01488.png,12,0.90463078
1489,01489.png,12,0.83227408
1490,01490.png,12,0.93322724
1491,01491.png,2,0.91727304
1492,01492.png,7,0.55957741
1493,01493.png,5,0.93990493
1494,01494.png,7,0.94966483
1495,01495.png,34,0.97562307
1496,01496.png,38,0.95094657
1497,01497.png,7,0.93369198
1498,01498.png,2,0.89879179
1499,01499.png,8,0.91701418
1500,01500.png,2,0.90761817
1501,01501.png,8,0.92598486
1502,01502.png,8,0.95256114
1503,01503.png,9,0.91993654
1504,01504.png,7,0.93029648
1505,01505.png,13,0.90695226
1506,01506.png,1,0.91951281
1507,01507.png,5,0.91441864
1508,01508.png,38,0.89926302
1509,01509.png,17,0.93614739
1510,01510.png,5,0.94172251
1511,01511.png,10,0.92858523
1512,01512.png,18,0.97623342
1513,01513.png,13,0.91390938
1514,01514.png,30,0.98142308
1515,01515.png,1,0.90195179
1516,01516.png,3,0.89221102
1517,01517.png,42,0.86049134
1518,01518.png,16,0.98547632
1519,01519.png,0,0.92220235
1520,01520.png,8,0.94213730
1521,01521.png,8,0.93459535
1522,01522.png,17,0.94971514
1523,01523.png,13,0.90657341
1524,01524.png,30,0.96570343
1525,01525.png,18,0.94446599
1526,01526.png,38,0.89824045
1527,01527.png,2,0.87932765
1528,01528.png,12,0.90307152
1529,01529.png,38,0.91895521
1530,01530.png,13,0.91360658
1531,01531.png,1,0.90690202
1532,01532.png,11,0.93546337
1533,01533.png,14,0.93151695
1534,01534.png,5,0.85552025
1535,01535.png,3,0.93854815
1536,01536.png,38,0.91613823
1537,01537.png,39,0.98967451
1538,01538.png,5,0.92920583
1539,01539.png,25,0.95311087
1540,01540.png,10,0.90766138
1541,01541.png,29,0.97392040
1542,01542.png,3,0.90159804
1543,01543.png,9,0.93525827
1544,01544.png,25,0.90261525
1545,01545.png,38,0.90708166
1546,01546.png,2,0.90761453
1547,01547.png,5,0.92250657
1548,01548.png,25,0.89268345
1549,01549.png,25,0.91398227
1550,01550.png,13,0.92031926
1551,01551.png,10,0.90566492
1552,01552.png,5,0.91725022
1553,01553.png,3,0.89997715
1554,01554.png,38,0.90179354
1555,01555.png,1,0.90873861
1556,01556.png,4,0.93963444
1557,01557.png,28,0.96909350
1558,01558.png,2,0.90319860
1559,01559.png,20,0.97210997
1560,01560.png,42,0.94506985
1561,01561.png,2,0.92265821
1562,01562.png,38,0.90047866
1563,01563.png,38,0.90974689
1564,01564.png,22,0.96799123
1565,01565.png,1,0.91128498
1566,01566.png,25,0.91398579
1567,01567.png,10,0.96681446
1568,01568.png,2,0.89302176
1569,01569.png,5,0.91107070
1570,01570.png,17,0.94020957
1571,01571.png,1,0.90045834
1572,01572.png,20,0.98637307
1573,01573.png,3,0.68512887
1574,01574.png,9,0.28975090
1575,01575.png,38,0.91045564
1576,01576.png,38,0.89500803
1577,01577.png,28,0.96081847
1578,01578.png,3,0.90408033
1579,01579.png,28,0.97538573
1580,01580.png,6,0.93840742
1581,01581.png,13,0.91792148
1582,01582.png,30,0.98235667
1583,01583.png,21,0.95517480
1584,01584.png,2,0.88332361
1585,01585.png,7,0.93805057
1586,01586.png,17,0.94690651
1587,01587.png,35,0.93644065
1588,01588.png,14,0.95805323
1589,01589.png,13,0.90627420
1590,01590.png,10,0.88330907
1591,01591.png,38,0.91200221
1592,01592.png,17,0.93579918
1593,01593.png,10,0.90618992
1594,01594.png,11,0.94902432
1595,01595.png,8,0.95362866
1596,01596.png,15,0.84113353
1597,01597.png,26,0.95963359
1598,01598.png,2,0.91957957
1599,01599.png,4,0.92716765
1600,01600.png,38,0.86377251
1601,01601.png,6,0.93993932
1602,01602.png,1,0.90399265
1603,01603.png,25,0.93172812
1604,01604.png,7,0.90555394
1605,01605.png,8,0.94075322
1606,01606.png,18,0.93887526
1607,01607.png,3,0.90804118
1608,01608.png,8,0.92186135
1609,01609.png,13,0.91393030
